order_id;product_id;add_to_cart_order;reordered
1590967;46049;17.0;1
1333870;34216;18.0;1
110196;5077;1.0;1
109195;19738;4.0;1
895284;27845;9.0;0
3043404;48870;2.0;1
479373;605;5.0;1
2040214;11576;16.0;0
1998289;21115;7.0;1
2591145;9839;6.0;1
772232;33244;24.0;0
3121273;35102;3.0;1
1073771;21295;5.0;0
1451285;5077;6.0;1
1188448;44353;4.0;0
602952;3822;1.0;0
1021741;26364;5.0;1
3159;37766;6.0;0
2552929;19948;4.0;1
2852276;1688;20.0;0
2099816;1090;6.0;0
3182372;39947;10.0;1
1233439;46969;4.0;1
2432033;9666;2.0;1
578785;38928;3.0;1
111302;18174;17.0;0
2494493;47766;6.0;0
321881;14197;16.0;0
213645;8467;1.0;1
3344911;2748;7.0;1
1071224;27662;1.0;1
3112703;30489;10.0;0
1178230;30165;5.0;0
760900;22551;23.0;0
1377898;29926;3.0;1
2996986;8912;21.0;1
1787942;7021;2.0;0
2323899;9574;15.0;1
401142;24954;9.0;1
1208462;39190;2.0;1
732980;41690;21.0;1
778394;3512;14.0;0
2340016;31076;8.0;1
1399140;22935;2.0;1
1406984;46045;19.0;1
292045;7969;9.0;0
1781496;13176;1.0;1
2879685;40571;10.0;1
731519;23044;6.0;0
1450032;21288;1.0;1
2059399;15937;13.0;0
281085;8274;8.0;0
136466;40706;1.0;1
3085867;21137;8.0;1
1735221;24184;9.0;1
664587;39475;5.0;0
2857349;19128;5.0;1
1054150;6508;3.0;0
3041987;48742;3.0;1
2274725;42556;18.0;0
439517;21376;14.0;1
3346829;21292;3.0;1
75633;10509;3.0;0
2884656;781;6.0;0
1038434;22124;4.0;1
2162076;24002;9.0;0
721845;9703;7.0;0
1232727;26914;1.0;1
2244912;41259;19.0;1
1317483;22528;6.0;0
634856;43760;15.0;1
2938987;45007;4.0;1
1788194;24830;4.0;0
112183;35761;5.0;0
2125069;4163;16.0;0
2935999;38456;5.0;1
1502806;34126;3.0;1
654969;35850;7.0;1
2310517;27966;2.0;1
3321376;581;20.0;1
2481230;10573;3.0;0
3239089;45007;4.0;1
1496925;39527;8.0;1
897227;45957;12.0;0
1716698;5818;9.0;0
506915;31492;8.0;0
151366;10132;10.0;0
2770167;39993;6.0;0
338632;36550;20.0;0
849912;10957;5.0;1
2536368;8424;2.0;1
3101122;12258;1.0;1
2243380;18465;4.0;1
3396093;24852;2.0;1
1986016;42736;17.0;1
1106852;36699;16.0;0
999640;41844;2.0;0
93774;9387;4.0;1
2028541;14467;7.0;1
2240647;33176;4.0;0
1937442;22888;14.0;0
1472324;34243;13.0;1
1917075;8518;2.0;1
3342517;23734;12.0;0
750534;49144;9.0;0
1879641;16797;8.0;1
2545811;406;7.0;1
1966297;35715;10.0;1
2205796;23541;11.0;1
3366157;39275;2.0;0
2660945;12492;19.0;0
2397141;43352;17.0;0
2155362;31343;8.0;1
2661419;28453;6.0;0
201049;14197;8.0;1
3004460;33548;7.0;0
2235194;5077;6.0;0
1502298;11097;10.0;0
2532595;13733;30.0;0
1340828;40486;1.0;1
1395068;43352;17.0;0
778580;21288;11.0;1
2665742;47626;3.0;1
1713871;41363;9.0;1
2034785;19575;4.0;0
1178388;36186;8.0;1
2501287;21137;8.0;1
2943721;43421;7.0;0
3172535;17656;4.0;1
599594;41842;23.0;1
113704;47532;2.0;0
1607042;30391;8.0;1
2270689;3661;2.0;1
443327;21077;17.0;0
2260711;47890;12.0;1
1269240;35031;9.0;0
1241110;46979;8.0;0
2279255;6187;15.0;1
677670;37215;19.0;0
253480;13176;1.0;1
2606241;35264;11.0;0
938824;3627;8.0;0
1575966;34126;4.0;0
2638179;12788;12.0;0
246677;5212;6.0;1
2171107;21938;19.0;1
624652;15650;10.0;0
3141454;17795;7.0;0
3039548;13176;5.0;1
1933965;29270;17.0;1
3210917;34407;2.0;1
2563355;39928;8.0;1
1493279;8174;5.0;1
3391697;19244;10.0;1
2297629;37067;2.0;0
2365625;49044;6.0;1
2591929;22343;9.0;0
1820947;40180;4.0;1
2386326;37656;2.0;0
1337087;21513;8.0;1
386217;47209;1.0;1
1181073;3039;1.0;1
2643595;28990;7.0;0
1359499;28921;1.0;1
1004622;41220;5.0;0
927660;15290;1.0;1
1321556;32650;3.0;0
1421678;1000;4.0;0
550263;43713;27.0;0
2799507;5785;3.0;1
252959;46906;12.0;0
207971;29487;17.0;0
907194;36005;13.0;0
3127402;10908;11.0;1
424732;30630;10.0;0
2249724;32689;11.0;1
1007785;18926;4.0;1
82634;24852;1.0;1
956669;17299;2.0;0
1917923;36735;6.0;1
1165499;40992;15.0;0
1903369;11891;26.0;0
2289062;47521;3.0;0
1823364;27845;2.0;1
1319526;33352;9.0;0
2748079;36086;3.0;1
456084;15363;18.0;0
3014550;9076;5.0;1
1365550;16797;8.0;1
1192696;45064;12.0;0
1982801;24382;18.0;0
671354;33909;31.0;0
1531267;44632;8.0;0
1213407;5449;29.0;0
2224988;33401;6.0;1
1181841;27845;1.0;1
94720;141;2.0;1
519152;6873;2.0;1
2994527;13176;7.0;1
2806412;19734;4.0;1
337723;14947;3.0;1
2543049;27323;2.0;1
3221092;29228;24.0;0
54519;24489;6.0;1
2404097;47591;8.0;1
1382556;13176;1.0;1
2577002;43647;18.0;1
3349004;15902;4.0;1
1978560;8277;10.0;1
2951556;38312;8.0;1
339484;29447;2.0;1
1535116;44422;7.0;1
304019;41665;39.0;1
1641924;42625;19.0;0
1504042;3330;7.0;1
1837166;47144;4.0;0
2485643;34126;9.0;1
865253;11182;1.0;1
453886;10305;6.0;0
485234;49235;5.0;1
2902182;36307;8.0;1
1733336;34126;6.0;0
2720270;4799;10.0;1
2078196;1700;8.0;0
323827;3873;17.0;1
664444;35725;23.0;0
486369;47209;1.0;1
1541897;17794;20.0;1
2920289;48034;11.0;1
915070;34374;23.0;0
2512604;32478;1.0;1
2690951;45066;3.0;1
3128164;18465;1.0;0
2556631;1069;9.0;1
3418339;3464;15.0;1
2073515;22089;8.0;1
36793;28842;2.0;0
1781437;20113;2.0;1
1018633;44786;12.0;1
98844;9691;1.0;0
2237564;1962;4.0;1
1451913;43195;2.0;1
220372;21011;3.0;0
1121987;46667;2.0;1
2111152;45535;19.0;1
2810505;4920;5.0;0
121904;34355;2.0;1
217798;25633;11.0;0
1348913;29442;13.0;1
2573200;43772;23.0;0
992021;34969;10.0;1
2482500;39040;15.0;1
2207756;7299;4.0;0
830635;29734;10.0;0
3003191;18725;5.0;1
2636906;39121;19.0;1
2699898;36717;2.0;1
2867893;12703;4.0;0
1805082;33198;1.0;1
1034679;15599;1.0;0
754133;3717;19.0;0
749162;34584;4.0;0
2287687;27966;6.0;1
2535432;47209;2.0;0
1631053;13176;3.0;0
226331;18926;2.0;0
1172696;31717;3.0;1
1887364;21616;4.0;1
2585074;37086;5.0;1
2458198;14165;11.0;0
3168;31915;20.0;0
3065583;42450;6.0;1
1153443;33787;8.0;1
1616717;44422;25.0;1
2733865;46958;1.0;0
1598483;32211;7.0;1
1930557;28842;3.0;0
2594015;925;1.0;0
2919425;13176;7.0;1
2094117;29987;5.0;0
1989661;40174;2.0;1
143291;23049;5.0;0
2694827;24852;1.0;1
1547508;35430;20.0;1
2953105;21903;9.0;1
1680840;41806;2.0;1
133727;24186;1.0;1
3249230;2374;17.0;1
2193587;40078;24.0;1
1772597;12341;13.0;0
3164118;44418;1.0;0
2791955;21903;6.0;1
2882977;4792;8.0;1
1626661;48086;16.0;0
226249;47766;13.0;1
3420280;33120;6.0;1
874732;27845;1.0;1
667920;21903;19.0;1
2923614;38775;10.0;0
2545725;10121;5.0;0
2003509;38275;6.0;1
3087778;16349;5.0;1
2882231;22825;10.0;0
1933748;4799;13.0;0
3419979;16730;14.0;0
2112606;13176;7.0;1
897972;3376;19.0;0
1974167;18362;15.0;0
397062;20114;13.0;1
3194604;15452;2.0;0
2720888;22628;7.0;0
174064;16759;1.0;0
101700;18987;10.0;0
2107637;47626;8.0;1
342568;34969;11.0;1
2437896;13740;9.0;0
2940484;44910;2.0;1
2088403;7185;1.0;0
779800;13176;7.0;1
220103;23296;15.0;1
1969739;17794;7.0;1
179618;35352;6.0;0
348942;22849;3.0;1
3021999;9808;3.0;0
2509086;20569;3.0;1
1821212;19348;11.0;1
1928853;6358;12.0;0
1405953;45007;33.0;1
134580;38159;7.0;0
1084993;5586;8.0;0
2030307;42329;1.0;0
2498054;44801;5.0;0
911207;14897;13.0;1
3392579;30391;4.0;0
311320;47034;13.0;0
2481215;26209;8.0;1
1637822;20876;27.0;1
2800322;8652;20.0;0
1494663;39041;8.0;1
271142;41065;13.0;1
1350324;7325;18.0;0
2547012;27845;2.0;1
1811462;436;19.0;1
2656402;13176;3.0;1
1580850;22298;5.0;1
191347;24852;3.0;1
1801015;17794;2.0;0
3241995;47672;7.0;1
2420300;33787;4.0;1
3133558;16759;12.0;0
1386908;16482;17.0;0
1092585;21903;1.0;1
390663;21903;5.0;1
2573722;23985;4.0;1
963966;47766;8.0;1
2393092;12980;20.0;1
3140482;5212;4.0;1
1774051;27336;9.0;1
1207324;34969;4.0;1
3248110;16616;2.0;1
2043400;21872;6.0;1
2866579;47626;7.0;1
2009882;6182;16.0;0
3270394;14117;2.0;1
997589;19632;2.0;0
1965998;49235;1.0;0
1426817;13129;13.0;0
2180538;1094;5.0;0
639258;38192;6.0;0
892007;16168;3.0;1
2010350;19660;3.0;1
1672680;9655;6.0;1
1251600;1559;11.0;1
1477840;40229;9.0;1
2644938;651;12.0;0
2767898;35503;30.0;0
2237617;28522;10.0;0
1037152;41290;9.0;0
158047;27243;4.0;1
297706;365;8.0;1
2885752;44359;4.0;0
3382905;44512;2.0;0
2937975;43654;8.0;0
3357988;20114;9.0;1
1995048;9808;6.0;0
1269735;47766;9.0;1
2586690;25340;5.0;1
1350872;33176;9.0;1
2504830;40001;15.0;1
1395068;11777;10.0;0
2854635;2210;3.0;1
2551903;33352;5.0;1
2300051;36011;11.0;0
6555;18465;5.0;1
1017986;22260;7.0;0
1468464;46931;1.0;1
344576;12564;1.0;0
402209;47008;3.0;0
2532302;36418;19.0;0
3126949;35140;4.0;1
2026299;40723;19.0;1
2027714;9755;14.0;0
1991921;21616;10.0;1
2965889;32130;5.0;1
1558603;41165;1.0;1
2876530;30233;5.0;1
184016;8174;6.0;1
1429587;21137;6.0;1
3154287;13320;5.0;1
1631068;15290;3.0;1
1862870;45212;2.0;0
2012474;6187;2.0;1
2315992;24852;8.0;1
1565624;24749;4.0;1
1253183;7325;4.0;1
1843074;19057;2.0;0
1124037;27681;28.0;0
2578267;9703;28.0;0
916161;46906;8.0;1
1679814;23579;10.0;1
2452871;34217;35.0;1
3363358;13870;1.0;1
311722;24489;5.0;0
2036141;12693;8.0;1
1104333;39928;2.0;1
1507921;14917;19.0;0
1920578;46562;3.0;1
2122692;34601;1.0;1
3116886;46802;10.0;1
887591;49198;1.0;1
1181802;40911;5.0;1
18560;26736;3.0;0
740804;27521;1.0;1
1803267;12456;6.0;1
1158904;25890;8.0;0
1255375;43154;1.0;1
2343808;15261;18.0;0
2911437;35594;6.0;1
673669;3849;8.0;1
2387988;16083;6.0;1
768440;46676;2.0;1
1418817;43858;25.0;1
2274291;36616;11.0;1
1994039;33493;23.0;0
2312581;13870;2.0;1
1999507;21292;9.0;0
934123;38273;9.0;0
3330132;26369;4.0;1
1017993;5031;7.0;1
1140987;17985;6.0;0
920215;29598;6.0;0
270941;4920;1.0;0
1017780;44359;8.0;1
1980882;18811;13.0;0
2206931;19953;5.0;0
1041358;28204;4.0;1
3342027;24400;24.0;0
3175435;47766;5.0;1
2306143;44528;25.0;0
3098106;24838;5.0;1
651084;49281;22.0;0
3345096;17454;5.0;1
524109;35993;34.0;0
676623;27247;5.0;1
897524;41658;6.0;0
462028;10054;6.0;1
2182086;47553;16.0;1
2901380;46572;6.0;0
1898770;45364;10.0;1
509384;48726;13.0;0
1290891;17789;7.0;1
2640688;11712;1.0;1
461335;21903;4.0;1
707178;47209;9.0;1
1412915;20588;16.0;0
2667150;48186;5.0;1
1074437;2716;18.0;0
3257342;8803;13.0;1
1614949;19057;2.0;0
2712546;15290;3.0;1
2021066;1855;11.0;0
455292;44628;4.0;0
1058689;48626;11.0;1
1805141;38544;2.0;0
2345406;42265;6.0;0
2322094;47209;14.0;1
2739599;32931;7.0;1
2598428;40897;15.0;1
2854081;20734;7.0;0
2614584;35842;7.0;0
1163026;21709;7.0;0
585762;24852;5.0;1
2841149;43014;16.0;0
2844269;47209;1.0;0
171537;39409;9.0;1
2914909;26384;3.0;0
2102812;5479;3.0;1
1119256;47989;7.0;1
3086696;41434;12.0;1
2374650;3661;24.0;0
2668121;27966;4.0;1
2841866;47977;6.0;0
3143573;9076;25.0;1
1283240;28275;3.0;1
489635;3407;5.0;1
3025326;8859;14.0;0
1833759;4605;7.0;1
3420933;16797;22.0;1
3123284;16830;10.0;0
3370895;13176;4.0;1
3373166;16797;2.0;1
3055372;36244;3.0;1
1163764;33000;5.0;1
295067;12935;6.0;0
2757889;15700;9.0;1
2404812;40002;9.0;1
3252229;30776;1.0;1
2057307;23288;1.0;1
253894;37754;8.0;1
2761142;20899;8.0;1
1113261;5077;9.0;1
2194680;8277;17.0;0
3043761;6256;17.0;0
2723045;40592;2.0;1
1129467;23288;10.0;0
1834058;24852;4.0;1
98126;21137;3.0;1
2469792;47209;6.0;1
2711030;23165;15.0;1
2939241;39877;1.0;1
2396251;26348;19.0;1
981563;20042;16.0;1
3288790;24852;7.0;1
739465;1158;2.0;1
2206552;2361;12.0;0
2256665;35167;12.0;1
239611;31553;32.0;0
1901668;35221;1.0;1
2094755;41065;7.0;0
2671965;11256;4.0;0
688660;36070;10.0;1
3345776;19821;4.0;1
2007399;23029;8.0;0
1049062;40174;6.0;1
2782447;4278;3.0;1
2604900;33894;20.0;1
3138165;45249;7.0;0
1470981;35176;13.0;0
2668984;11461;7.0;1
2098934;40287;13.0;0
883510;37524;20.0;0
604539;2314;1.0;0
2272152;45279;7.0;0
1935699;46041;2.0;1
2551258;47209;3.0;1
3268396;43122;7.0;1
2164172;42989;12.0;1
63278;39877;8.0;0
2368166;41272;9.0;1
2977504;3226;22.0;1
1824075;24946;8.0;1
641913;35163;2.0;1
686049;2966;4.0;1
1060811;44596;6.0;1
3108866;32153;1.0;1
937006;45633;2.0;0
2093947;27020;12.0;1
654659;1822;6.0;1
2221335;17630;16.0;1
273378;34502;3.0;0
2243765;16759;12.0;0
3198952;9076;3.0;1
965476;49383;22.0;1
450616;24852;4.0;1
1885649;2210;5.0;1
3281674;11020;8.0;1
2105113;40530;13.0;1
2031191;12505;5.0;1
2830914;39411;2.0;1
1405598;45007;4.0;1
3117998;29487;11.0;0
1337893;8475;13.0;0
3159560;16797;8.0;0
2665666;7156;1.0;1
2005002;4037;8.0;0
2764765;24799;1.0;1
1044586;10749;4.0;1
1469413;18564;6.0;0
2625173;40706;6.0;1
1735878;19860;28.0;0
1344188;14947;10.0;1
1473825;47042;13.0;0
1642052;47766;2.0;1
2208009;40706;2.0;1
308957;1940;3.0;1
2773821;47601;5.0;1
729089;41658;3.0;1
3225940;17689;7.0;1
2891451;42972;8.0;1
2527384;31632;4.0;1
2631052;47209;3.0;1
1060222;38689;7.0;1
3276812;3952;50.0;0
2522545;26620;4.0;0
2877688;42736;5.0;1
503415;37537;1.0;0
325466;8277;2.0;0
3295279;40034;11.0;0
1141909;22935;5.0;1
1670781;40001;2.0;1
2845406;24852;7.0;1
834431;5194;12.0;0
690288;30949;3.0;1
504958;13176;1.0;1
1582970;11286;9.0;0
1834462;15290;32.0;1
1257328;39928;6.0;1
1068336;20955;1.0;1
1712641;27086;6.0;1
621348;22782;4.0;0
2747074;26165;6.0;0
3262406;32864;8.0;0
1051642;16797;6.0;0
30898;15290;11.0;0
3390134;7657;7.0;0
3244716;38650;6.0;0
469611;14870;5.0;1
1810636;43961;10.0;0
1207012;12250;21.0;0
1317325;29487;13.0;1
3091765;12980;8.0;0
856487;5612;1.0;1
216274;47209;7.0;1
3342517;36117;4.0;0
3280697;46755;8.0;1
2865223;20282;7.0;1
1863437;27845;6.0;1
3140844;581;16.0;1
2723267;31981;1.0;1
3404299;13733;8.0;0
1919668;30169;3.0;1
2513234;22170;8.0;0
2736546;43086;2.0;1
1826288;9139;1.0;0
2904086;47717;1.0;1
2519093;26209;5.0;1
2887200;29199;7.0;0
1637801;40334;5.0;1
1991870;42265;5.0;0
949921;22935;5.0;1
3347864;43631;3.0;1
2162899;34358;29.0;1
2859615;24535;14.0;1
3187784;14992;6.0;1
2012178;31299;19.0;0
992578;3840;12.0;1
3336766;14858;17.0;1
1764473;8277;1.0;1
1139401;22395;9.0;1
1204684;4920;20.0;0
3244016;25133;28.0;1
561136;33452;7.0;0
1078455;46654;2.0;0
1491127;20119;3.0;1
1762929;9421;30.0;1
2703500;25824;1.0;1
3109996;25817;8.0;1
3412246;14578;3.0;1
2265635;8021;1.0;1
3157980;41564;5.0;0
785914;40516;6.0;1
2856537;29898;1.0;1
2866968;30440;8.0;1
1754574;42633;38.0;0
39363;32177;8.0;1
692226;27104;1.0;0
220984;43352;5.0;1
3257568;37003;9.0;0
619517;2611;6.0;0
2120975;36011;3.0;1
1555775;38644;2.0;0
1195994;196;2.0;1
1413436;24852;3.0;1
665435;12935;4.0;0
854677;39408;1.0;1
678795;1787;27.0;1
2910229;16290;1.0;1
1931920;8539;17.0;0
2210558;11943;20.0;0
158044;33095;10.0;1
2478866;8021;11.0;1
2953589;39928;17.0;1
439505;42404;7.0;0
1341585;24852;11.0;1
96343;46516;19.0;1
1613652;35914;14.0;1
731612;21295;18.0;1
449198;6234;2.0;1
1348770;21903;2.0;1
555843;2732;3.0;1
304322;38689;9.0;0
2630785;34126;11.0;1
132941;4605;12.0;0
893085;31883;9.0;1
869066;27845;1.0;0
2661761;12845;23.0;0
1661256;28628;6.0;1
3329889;20520;3.0;1
3152975;11130;1.0;1
2172392;46129;7.0;0
540852;9366;11.0;1
132322;24852;6.0;1
1492326;21292;2.0;1
962818;42411;4.0;1
1278514;33484;6.0;0
740883;26369;6.0;1
352655;34429;6.0;1
2862473;3957;7.0;1
3170249;21050;11.0;0
1955762;34005;19.0;1
2554612;19816;14.0;1
150419;8277;7.0;1
1371665;31717;24.0;0
1540139;31040;22.0;0
1723901;26604;5.0;0
829677;45664;27.0;1
1719274;32691;5.0;1
1960618;27845;4.0;1
44851;45007;4.0;1
3216342;8012;1.0;1
1697977;29801;2.0;0
1280576;33303;2.0;1
629665;44310;4.0;1
2316886;7562;2.0;1
474761;13176;3.0;1
2240226;16349;6.0;1
1970305;39108;17.0;1
1632150;16349;15.0;0
1080349;4288;8.0;0
2281693;47875;14.0;0
2244913;15649;2.0;1
1052349;13147;7.0;1
3409449;34943;7.0;1
58471;47734;9.0;0
1059861;23094;17.0;0
1133480;2450;21.0;1
1296403;32331;6.0;0
425128;26348;3.0;1
1984723;2757;5.0;0
1845982;8277;4.0;1
2148533;43875;2.0;1
925020;3120;8.0;0
1601875;49605;2.0;1
1674344;39190;6.0;0
1100538;42265;7.0;0
2804474;32691;5.0;0
634856;46667;12.0;1
887939;45066;6.0;1
936282;34449;6.0;1
3080513;3217;6.0;1
504204;24489;3.0;0
2158703;27104;5.0;1
493902;46274;3.0;0
947989;21137;1.0;1
920244;42162;23.0;0
2640688;47144;12.0;0
2460617;44359;3.0;1
2075515;28934;6.0;1
21581;33423;1.0;1
2858422;5451;5.0;1
1427829;790;4.0;1
822439;29701;2.0;0
3160685;49217;10.0;1
1313390;21573;16.0;0
1144567;3431;3.0;1
607356;47950;8.0;0
2964478;48104;16.0;0
430173;43789;9.0;1
3399171;49683;2.0;1
2714206;6473;6.0;0
3335539;46820;18.0;1
1741080;7361;17.0;0
1171051;22610;1.0;0
1416501;42697;16.0;0
195476;44471;7.0;1
890669;41593;2.0;1
2784445;24799;9.0;0
1228116;20520;3.0;0
1854375;29345;1.0;0
474950;5876;9.0;1
140614;12782;8.0;0
1696636;44369;5.0;0
351558;25146;6.0;0
2953561;23029;12.0;1
892877;22176;1.0;1
1330019;42533;2.0;1
1789195;23760;9.0;0
3098998;22825;9.0;1
2569968;28199;7.0;1
1270689;41544;17.0;0
2236356;22218;8.0;0
3213274;46812;31.0;0
211986;20588;14.0;1
2154538;45007;7.0;1
1369225;21614;13.0;1
363745;13176;3.0;1
3179761;31102;8.0;1
1907186;24852;2.0;1
1241597;18811;2.0;0
3344151;49086;13.0;1
660773;15359;34.0;0
2388974;5597;8.0;0
2368244;24184;22.0;1
1116468;47927;3.0;0
2959249;48857;4.0;1
2129002;42536;6.0;0
3065351;44359;9.0;0
2178155;15950;7.0;0
341301;25952;28.0;0
289958;43192;17.0;1
1863784;36056;13.0;0
230354;13129;2.0;1
759893;196;5.0;1
306864;13263;10.0;1
1963356;35221;12.0;1
780252;35121;1.0;1
927616;48109;8.0;1
1675041;31553;22.0;0
596724;35988;14.0;0
987217;19048;24.0;0
1771667;25763;22.0;0
1448979;16953;2.0;1
2039286;14833;7.0;0
2985615;39758;7.0;1
2006178;35731;1.0;1
3204472;47993;3.0;1
761769;20113;40.0;0
1066428;8006;1.0;0
1385458;33768;2.0;1
1779054;41290;2.0;1
3275224;41671;12.0;1
461703;38159;9.0;1
1515961;18370;14.0;1
466574;36256;2.0;1
2701932;45;9.0;1
892587;36792;1.0;1
2898662;28849;26.0;1
1905285;21317;16.0;1
285528;24841;1.0;1
840748;9762;6.0;1
3151932;22220;12.0;0
1298017;16525;11.0;0
2220722;19678;40.0;1
2301840;14651;13.0;0
2439873;34217;5.0;0
2943993;10070;5.0;1
2370773;33399;3.0;0
205839;44092;8.0;1
1403534;23265;8.0;0
70759;38750;18.0;1
416712;32177;2.0;0
1160384;15202;27.0;1
2767680;29432;4.0;0
1673245;4605;22.0;0
2522814;117;7.0;1
1858950;13249;2.0;1
1236972;49235;2.0;1
2600787;48679;20.0;1
2142201;5876;1.0;1
1431028;6750;6.0;1
598407;21903;4.0;1
697938;39619;34.0;0
1136999;15120;19.0;1
334427;10467;5.0;1
2043412;10749;8.0;1
3351484;5428;2.0;0
1484257;21938;10.0;1
832527;31066;1.0;0
3130762;29418;8.0;0
2345485;32875;3.0;1
1722258;28289;5.0;1
236036;10960;15.0;1
1801626;36364;5.0;0
1769410;24852;10.0;0
994729;26242;12.0;1
1027057;12811;2.0;1
2530142;48705;3.0;0
1885590;46667;10.0;0
3418416;29780;21.0;0
2395697;22849;4.0;1
508465;196;7.0;1
2595391;13870;16.0;1
3059502;26604;8.0;0
2182211;365;18.0;1
1191503;48953;1.0;1
1904772;15937;2.0;1
120965;22802;1.0;1
3275708;26317;7.0;0
3160836;29447;2.0;1
2792151;27850;5.0;0
2008352;35951;4.0;1
1961970;7632;9.0;0
2838372;32478;2.0;1
3064669;10388;11.0;1
2721717;12016;1.0;1
2825207;27511;2.0;1
418465;19019;8.0;1
2789683;6292;19.0;0
878429;8467;16.0;0
1743775;47141;4.0;1
621045;2295;19.0;1
3048821;9006;14.0;0
784429;39275;2.0;1
536225;46575;4.0;0
2080485;19678;13.0;1
565588;26312;4.0;1
3209275;27344;20.0;1
389934;39928;4.0;1
890346;3855;19.0;1
1919179;26283;6.0;0
2595843;24120;17.0;1
2033694;28289;12.0;0
737242;14905;20.0;0
3206531;34584;4.0;1
1004237;42128;12.0;1
1325385;28963;1.0;0
2594549;38948;3.0;1
3338205;40396;7.0;1
1913302;31766;16.0;0
1351791;18926;6.0;0
1089171;29326;22.0;0
760631;14952;5.0;1
1355194;21938;24.0;1
517063;6846;4.0;0
3316662;32167;6.0;1
331605;23734;3.0;1
2293591;5973;6.0;0
756908;15290;1.0;1
624970;6962;1.0;1
1713404;40706;14.0;1
780192;16797;13.0;1
2515679;24852;3.0;1
2351765;6948;1.0;1
1115185;28450;19.0;0
836551;13176;2.0;1
983840;16273;6.0;1
1910664;36389;2.0;1
3283858;21616;15.0;1
2116192;21903;2.0;1
1238960;31506;6.0;0
2971703;43352;2.0;0
973239;30658;6.0;1
3090456;24852;18.0;1
257743;32691;5.0;1
902687;49683;18.0;1
656704;48682;12.0;0
1056007;3765;1.0;1
3419856;37068;8.0;0
1317047;46667;10.0;0
1572813;38456;17.0;1
1320833;4472;4.0;1
1687207;35363;7.0;1
2560131;31717;22.0;0
800824;46147;6.0;1
849648;22935;4.0;0
2323076;29987;16.0;1
3234325;45007;7.0;1
1427799;5047;10.0;0
1700829;35108;18.0;1
2035704;39475;12.0;1
453471;6809;7.0;0
2030236;11073;2.0;1
610008;7963;9.0;1
2635364;12544;9.0;0
2854984;31987;2.0;0
2141718;36011;2.0;1
2239829;24852;12.0;1
2381336;44129;15.0;1
1903785;28553;13.0;1
806524;21137;1.0;1
219412;4793;7.0;1
1471269;23815;3.0;0
2034165;28842;18.0;0
188003;39190;3.0;0
3003308;26702;1.0;0
2844353;31964;4.0;1
2124377;13536;5.0;0
3373669;21616;1.0;1
1905526;49383;17.0;0
2840500;29987;15.0;1
2921015;4462;22.0;0
2222834;41480;8.0;0
2748278;45103;6.0;0
2916215;31343;15.0;1
2194944;18555;10.0;1
706990;48223;3.0;0
2103007;18537;7.0;1
1477967;20842;5.0;1
2296683;33000;3.0;1
1400816;31915;8.0;0
2216511;5463;9.0;1
3033306;14870;1.0;1
1387293;44142;8.0;1
507133;16617;27.0;0
2490569;32831;3.0;1
576466;33873;10.0;0
2805639;17600;19.0;1
1325670;17948;15.0;1
3185431;39877;5.0;0
2385369;46906;9.0;0
1336566;33754;12.0;1
2086309;37465;8.0;0
1573062;9076;4.0;1
1221163;42265;3.0;0
1721669;27156;10.0;0
2140772;26369;15.0;1
74127;8376;9.0;0
1521266;30638;3.0;1
363593;10621;17.0;0
2896629;32096;5.0;0
1853829;13885;19.0;1
3394777;13740;5.0;1
71307;14780;13.0;0
2669432;43234;22.0;0
2206782;7559;3.0;1
1725932;27695;5.0;0
2576255;8571;2.0;1
1750463;10326;1.0;1
2842425;15772;1.0;1
693647;38164;17.0;0
3251400;21137;4.0;0
1563792;38647;5.0;0
1159477;27966;4.0;1
240840;25466;4.0;1
1610472;29027;14.0;1
964485;34166;2.0;0
120329;5612;2.0;1
534129;37119;8.0;0
1141536;39758;6.0;0
1871055;17634;16.0;0
3192294;43192;11.0;0
874504;18531;11.0;1
2165466;41844;13.0;0
914183;41757;6.0;0
3157162;21903;1.0;1
340536;40604;11.0;0
2210631;29594;4.0;0
1041802;30391;11.0;1
2212435;17706;8.0;0
2329216;27845;3.0;1
1237152;47977;1.0;1
541102;41433;1.0;0
614972;47209;7.0;1
1009268;16943;2.0;0
1846931;28031;21.0;1
706168;32538;1.0;0
1996579;8277;5.0;1
2269040;30662;9.0;0
67693;46802;9.0;0
2016245;38256;4.0;1
150262;27243;36.0;0
740659;34243;12.0;0
2586703;37687;11.0;1
1920772;16349;4.0;1
1553779;1416;14.0;0
1918100;43744;5.0;1
2443913;27521;9.0;1
2107118;40311;5.0;1
2136088;28829;5.0;1
500725;4210;7.0;1
703940;27471;4.0;1
569865;25138;4.0;1
770639;11233;7.0;1
655795;33454;15.0;1
1790458;13176;2.0;1
1893367;34262;4.0;1
1057203;39275;9.0;1
1563504;44781;2.0;0
90572;47209;5.0;0
3140440;47366;6.0;1
2416271;21903;11.0;1
1669421;21461;13.0;1
3281661;23579;12.0;1
1926623;21376;2.0;1
2756384;13560;5.0;1
1384112;21903;2.0;0
74851;20324;6.0;0
304569;28204;5.0;1
941279;2513;6.0;1
3230865;24964;3.0;1
2106732;18814;6.0;1
2760037;5161;12.0;1
3324794;35684;5.0;1
2834163;26767;5.0;1
2481937;32486;6.0;0
581655;42625;3.0;0
1182895;41290;22.0;0
858176;48442;3.0;1
2058269;13872;7.0;1
